,mcc,mpc,ddi_0,ddi_1,ddi_2,ddi_3,ddi_4,ddi_5,ddi_6,ddi_7,ddi_8,ddi_9,ddi_10,ddi_11,ddi_12,ddi_13,ddi_14,ddi_15,ddi_16,ddi_17,ddi_18,entropy_0,entropy_1,entropy_2,entropy_3,entropy_4,entropy_5,entropy_6,entropy_7,entropy_8,entropy_9,entropy_10,entropy_11,entropy_12,entropy_13,entropy_14,entropy_15,entropy_16,entropy_17,entropy_18,awd_0,awd_1,awd_2,awd_3,awd_4,awd_5,awd_6,awd_7,awd_8,awd_9,awd_10,awd_11,awd_12,awd_13,awd_14,awd_15,awd_16,awd_17,awd_18,awe_pli_0,awe_pli_1,awe_pli_2,awe_pli_3,awe_pli_4,awe_pli_5,awe_pli_6,awe_pli_7,awe_pli_8,awe_pli_9,awe_pli_10,awe_pli_11,awe_pli_12,awe_pli_13,awe_pli_14,awe_pli_15,awe_pli_16,awe_pli_17,awe_pli_18,class
2215,0.3556554615,0.0199345648,3.4478158951,3.4227366447,2.9532251358,4.0024008751,2.9462873936,3.7384045124,3.1095335484,3.5031495094,3.4568612576,3.2836236954,2.7121565342,3.6288101673,3.0313084126,2.8713736534,2.8525431156,3.1118404865,3.6430180073,3.7696146965,3.8701474667,3.2416241169,3.2992053032,3.2422921658,3.3562452793,3.3219170570,3.2505612373,3.2019720078,3.2370822430,3.2780046463,3.1787741184,3.1463239193,3.3755340576,3.1675853729,3.1616790295,3.2072651386,3.1683673859,3.3726966381,3.2763001919,3.2293605804,12.3498535156,12.8327550888,11.8683757782,12.4747819901,11.7823953629,12.7657632828,12.3870582581,12.2698497772,12.2355337143,11.0595188141,11.6021747589,13.4360914230,11.5336751938,11.1524925232,11.0558624268,10.8583984375,12.2292509079,12.4965314865,12.9831571579,0.1347368360,0.2547368407,0.1515789479,0.2631579041,0.2189473659,0.1578947306,0.3368420899,0.1663157940,0.1768421084,0.3157894611,0.1578947306,0.1768421084,0.1452631503,0.1747368425,0.2547368407,0.1536842138,0.2084210515,0.2231578976,0.1978947371,2.0000000000
1159,0.2869648039,0.0193518512,5.7459087372,6.3255858421,5.0027933121,6.1844229698,6.3803510666,6.4948911667,6.0422916412,6.7906041145,5.9040088654,5.8732581139,5.9487214088,6.2400932312,4.8006520271,6.4904890060,5.6502742767,6.3957171440,6.5698084831,6.3400020599,6.5361509323,3.2485637665,3.3167619705,3.4978516102,3.5117890835,3.5464956760,3.4072103500,3.4782426357,3.4125034809,3.3869574070,3.4782426357,3.3728787899,3.4463701248,3.4508814812,3.4737863541,3.3836615086,3.5134112835,3.4953377247,3.3652129173,3.4088840485,13.5505867004,14.0108203888,14.1633071899,14.4871635437,13.8199825287,14.1692190170,13.4644517899,14.2639350891,13.6649122238,13.5468826294,13.7888717651,14.2410078049,13.4817466736,14.1445245743,12.8760881424,14.0384645462,14.2577028275,13.9443807602,14.2619457245,0.1178947315,0.1242105290,0.1221052632,0.0968421027,0.1073684171,0.1284210533,0.1242105290,0.1852631569,0.1389473677,0.1157894731,0.1199999973,0.1642105281,0.1242105216,0.0842105225,0.1199999973,0.0968421027,0.1052631587,0.1642105281,0.2105263174,1.0000000000
1240,0.1842136979,0.0211111102,3.4202218056,3.3492588997,3.3768296242,3.5526809692,4.0968747139,3.7642567158,4.1497974396,4.6640253067,4.0849704742,4.9055552483,3.6805503368,3.5749964714,4.2782340050,4.1518540382,4.3283863068,4.7527379990,3.6777508259,3.5536308289,4.2587842941,3.4041073322,3.3249750137,3.4474034309,3.4474034309,3.4566912651,3.4060499668,3.2754633427,3.5039818287,3.1975989342,3.5117890835,3.4933953285,3.4623630047,3.4379224777,3.5353925228,3.4460499287,3.5338571072,3.4827539921,3.3582427502,3.4146940708,14.3816261292,14.4128828049,14.1809110641,14.5145053864,15.0153961182,14.5658750534,14.6679801941,15.0081424713,15.1417789459,15.1070470810,14.1651115417,14.5430917740,14.5759000778,14.8857870102,14.9310636520,15.2332067490,14.6212196350,14.4428567886,14.4501886368,0.1768421084,0.1557894796,0.1031578928,0.1073684171,0.2084210515,0.1326315701,0.1599999964,0.3326315880,0.1178947389,0.1957894713,0.1157894731,0.1557894647,0.1284210533,0.1431578994,0.1705263108,0.1557894647,0.1305263191,0.1431578994,0.1389473677,1.0000000000
1461,0.2624568641,0.0198649690,2.0561187267,5.9774212837,5.8523106575,5.5017805099,5.9413056374,5.1531300545,5.9938392639,5.9711918831,5.4397625923,4.7127809525,5.6431708336,5.9250745773,5.7336406708,5.2161397934,5.3346080780,4.6231589317,6.1589627266,5.9444284439,5.7015948296,3.2749679089,3.5049042702,3.1856589317,3.2869722843,3.2724876404,3.2516217232,3.4100444317,3.4309520721,3.4538571835,3.4407565594,3.3431448936,3.4888839722,3.3840672970,3.4531023502,3.3776135445,3.3791503906,3.2399196625,3.4848895073,3.3481178284,12.7862596512,14.2512445450,13.2087860107,12.6156930923,14.2146005630,12.8805332184,14.1204910278,13.9950504303,13.9976310730,14.1079702377,13.8883810043,14.4784555435,13.7490329742,13.5196647644,13.4032335281,13.3642730713,13.2771215439,13.9753084183,14.0234851837,0.2084210515,0.2294736803,0.2863157988,0.1936842054,0.1789473742,0.3136841953,0.2547368407,0.1747368425,0.3221052587,0.1199999973,0.1663157940,0.2484210581,0.1705263108,0.1894736886,0.1894736886,0.2126315832,0.3515789509,0.1536842138,0.3010526299,1.0000000000
34,0.4055879414,0.0199366957,4.1315941811,3.7364439964,3.8319787979,3.6881198883,3.6974246502,3.4318068027,3.5428850651,3.4328048229,3.5499606133,3.8694941998,3.9299535751,3.6518874168,3.7811214924,3.5317747593,3.3611030579,3.9362654686,4.6128749847,4.0995945930,3.9098913670,3.2868866920,3.3202948570,3.3582427502,3.3130042553,3.3677270412,3.3982427120,3.3778517246,3.2827539444,3.3610768318,3.3423628807,3.3546264172,3.3554084301,3.3901152611,3.3550882339,3.3912723064,3.4350850582,3.2822921276,3.2827539444,3.3501973152,11.6922979355,11.6070966721,12.0732994080,11.4593496323,11.7553567886,11.5281810760,11.3975906372,11.1817617416,11.4893217087,11.8881063461,12.4874410629,11.4468765259,12.3175334930,11.5229883194,11.7587785721,11.8864078522,11.8950614929,11.6153573990,11.4239101410,0.1305263191,0.2168421000,0.1284210533,0.1936842054,0.1473684162,0.2315789461,0.1263157874,0.1936842054,0.3157894909,0.3136841953,0.2800000012,0.2063157856,0.1178947389,0.1936842054,0.1473684162,0.1599999964,0.1831578910,0.1852631569,0.1705263108,0.0000000000
872,0.2910301089,0.0199999996,2.6850297451,2.5736532211,2.5885994434,2.7663822174,2.4705991745,2.5792584419,2.2507946491,2.3457434177,2.2995710373,2.3028135300,3.0438916683,2.5030260086,2.5046906471,2.3830177784,2.6085300446,2.5905270576,2.7846965790,2.7205488682,2.4646131992,3.3718597889,3.3399038315,3.3180046082,3.4374058247,3.1608114243,3.3492751122,3.2723057270,3.3150017262,3.1634087563,3.2225010395,3.2672810555,3.3170821667,3.3530042171,3.3167059422,3.3210768700,3.3556015491,3.3957836628,3.2357835770,3.2970697880,12.0523204803,11.4105024338,12.3795261383,12.5361251831,11.9420385361,11.7024374008,11.3331356049,10.8530368805,10.2709312439,10.1350002289,12.0134010315,11.4195957184,12.2980890274,11.3486461639,11.9553108215,11.3869953156,12.6676626205,11.8999748230,11.2034912109,0.2399999946,0.1221052632,0.1473684162,0.0842105225,0.1178947389,0.1221052632,0.1094736829,0.1052631587,0.1010526270,0.1326315850,0.3221052587,0.1052631587,0.1831578910,0.1094736829,0.0926315784,0.1073684171,0.1221052632,0.2715789378,0.1073684171,1.0000000000
561,0.2658098638,0.0000000000,2.2572159767,2.0420980453,2.5667860508,2.1492149830,2.4942579269,2.0156881809,1.6800624132,1.5398173332,1.8980194330,2.4282939434,1.6117247343,2.3499619961,2.0398509502,2.0982484818,1.8141943216,1.9909452200,2.1988878250,2.5636665821,2.0277369022,3.4178516865,3.3445291519,3.3567059040,3.3571677208,3.3479764462,3.3587594032,3.2717890739,3.1232705116,3.1864957809,3.3358542919,3.2651634216,3.4349467754,3.3209598064,3.2663238049,3.3081178665,3.3438649178,3.3840672970,3.3694312572,3.3252952099,12.4682550430,11.6782579422,12.1538915634,11.7705726624,12.2405357361,11.7196884155,11.3092174530,11.0402288437,11.6588745117,12.9289903641,10.6204004288,12.3729553223,12.0093393326,11.6721334457,11.6993255615,12.1450157166,12.1382827759,12.2733507156,11.6832742691,0.1705263108,0.2842105329,0.2315789461,0.1410526335,0.1747368425,0.2273684144,0.1347368360,0.1431578994,0.2168421000,0.1789473742,0.1578947306,0.1684210449,0.2126315832,0.2926315665,0.2126315832,0.2021052688,0.1768421084,0.1957894713,0.2463157922,0.0000000000
53,0.3024520278,0.0199423302,2.2757735252,3.0105521679,2.5384469032,2.5296649933,3.0104377270,2.7022793293,3.2833976746,2.6649928093,3.0469558239,3.0265066624,2.5381681919,2.7930510044,2.8502266407,2.7299942970,3.4371440411,3.1552469730,2.6491892338,2.7127695084,3.0696091652,3.3543028831,3.3403656483,3.3897917271,3.3602399826,3.4832978249,3.4724876881,3.5721800327,3.5358543396,3.5298063755,3.5275855064,3.6113431454,3.4015369415,3.5039818287,3.4503197670,3.6138570309,3.4815936089,3.2570970058,3.3179223537,3.3517889977,13.7846012115,13.4538373947,13.4140472412,13.2431621552,14.5458660126,14.2671861649,15.2867565155,15.2410879135,15.9728689194,15.2748832703,14.8470239639,14.4361915588,14.6983757019,15.2266969681,16.2651195526,14.4797506332,12.8568382263,13.2200632095,14.5618057251,0.2231578976,0.2336842120,0.2399999946,0.2189473659,0.2126315832,0.1642105281,0.2000000030,0.1599999964,0.1684210449,0.1768421084,0.3452631533,0.2863157988,0.2063157856,0.1368421018,0.2463157922,0.1305263191,0.2126315832,0.2147368342,0.3073684275,0.0000000000
1046,0.2693532705,0.0211111102,6.5854768753,6.8446068764,5.8817434311,7.3396749496,6.2851099968,6.2052540779,6.0192465782,6.6658744812,6.5133996010,5.9811825752,5.9849781990,6.3243637085,6.3152132034,6.1969022751,5.9578089714,6.0166010857,6.6420245171,6.4889731407,6.1871347427,3.4843761921,3.4668192863,3.4606308937,3.6754086018,3.6186885834,3.5376696587,3.5504903793,3.2721126080,3.2852129936,3.4782426357,3.6236615181,3.5725035667,3.4545557499,3.4248220921,3.4455881119,3.4211475849,3.6888840199,3.6395962238,3.4480471611,16.3093585968,16.4987678528,15.6992368698,16.8393230438,15.9450788498,15.7656221390,15.3569936752,15.8997688293,16.3225154877,16.5102291107,16.2582969666,16.7380695343,15.7312479019,16.3356761932,15.0544414520,16.5125179291,16.8315658569,16.2805709839,15.6982975006,0.2294736803,0.2547368407,0.1536842138,0.1768421084,0.3410526216,0.2715789378,0.3305263221,0.1642105281,0.1936842054,0.1957894713,0.3199999928,0.1452631652,0.1263157874,0.1557894796,0.1810526252,0.1305263191,0.1642105281,0.1936842054,0.2084210515,1.0000000000
367,0.2983687520,0.0199829247,4.8687024117,4.5953621864,5.3260664940,4.2945189476,5.1463446617,4.4873819351,4.6775522232,3.7643907070,4.6374859810,4.0177559853,4.3895931244,3.8198957443,4.2999467850,3.7663538456,4.5302195549,4.1295146942,4.1954765320,3.9317078590,3.6730127335,3.6040525436,3.4910228252,3.5896534920,3.4048893452,3.4880471230,3.2746264935,3.4606511593,3.3910069466,3.5252130032,3.3434650898,3.5341773033,3.3333404064,3.4754633904,3.2399196625,3.4541773796,3.2002398968,3.2900445461,3.2440526485,3.4922654629,16.0222740173,15.2569293976,15.3148708344,13.8971881866,14.8769502640,13.2590875626,16.3300170898,13.3854074478,15.2069206238,14.5941219330,14.9081974030,13.1000785828,14.9724798203,13.4795618057,15.5479249954,13.5097160339,14.1022052765,13.8590211868,14.3856563568,0.2273684144,0.1978947371,0.1957894713,0.1221052632,0.1515789479,0.1389473677,0.1852631569,0.1642105281,0.1305263191,0.1452631652,0.3536842167,0.1010526270,0.1915789396,0.1431578994,0.1810526252,0.0968421027,0.3347368240,0.1536842138,0.1410526335,0.0000000000
1782,0.2157945782,0.0211111102,4.8232145309,4.9265952110,5.3667716980,5.3843512535,5.4908781052,5.8592467308,5.5780720711,6.0439352989,5.6143431664,5.4632511139,4.9734196663,4.8090777397,4.6434187889,5.1180620193,5.3637428284,5.5751805305,5.3990354538,5.3871464729,5.9255080223,3.7353377342,3.7003107071,3.7081179619,3.6709520817,3.7366912365,3.8435907364,3.7280471325,3.7019844055,3.6840524673,3.7590794563,3.6284382343,3.7288839817,3.5665664673,3.6880471706,3.7252130508,3.7129495144,3.7713432312,3.6933405399,3.7741773129,16.9117412567,17.2954196930,17.2759437561,17.7892608643,17.2725410461,17.6531238556,17.1789913177,17.1626167297,16.7347850800,16.8169422150,15.8425331116,16.7255611420,15.9426250458,16.7022018433,16.7272377014,17.1908435822,17.3890094757,16.8263988495,17.5098686218,0.2042105198,0.1915789396,0.3157894611,0.1305263191,0.1936842054,0.1894736886,0.2231578976,0.2294736803,0.2021052688,0.4673684239,0.2000000030,0.3094736934,0.1284210533,0.1705263108,0.1810526252,0.3199999928,0.2336842120,0.2778947353,0.2189473659,2.0000000000
1797,0.2559240460,0.0211111102,5.1885423660,5.1885933876,4.9995002747,4.8431367874,6.1969342232,5.8381280899,5.6593399048,6.1509060860,5.8802022934,6.0076117516,5.1155037880,5.2071342468,5.1766691208,6.2454319000,5.7110562325,5.9925732613,5.6040773392,6.6707563400,6.1266298294,3.3461687565,3.4732697010,3.5162453651,3.5268867016,3.2885637283,3.5207567215,3.4811315536,3.4540097713,3.3803436756,3.4665796757,3.4611475468,3.3974606991,3.4854061604,3.3116109371,3.5937862396,3.4750173092,3.4430742264,3.4561746120,3.5293872356,15.4010210037,15.5206298828,15.1817598343,15.3287029266,15.6439924240,15.6629924774,16.3271026611,15.8546514511,16.0837230682,16.1145095825,15.5367355347,15.2774400711,15.9836187363,16.0125980377,16.1875534058,15.5553722382,15.7937593460,16.4656467438,16.2111339569,0.1284210533,0.1705263108,0.2757894695,0.2000000030,0.2000000030,0.1473684162,0.1221052632,0.1494736820,0.2084210515,0.1368421018,0.2568421066,0.1831578910,0.1410526335,0.2021052539,0.1789473593,0.3115789592,0.1431578994,0.1031578928,0.1768421084,2.0000000000
1905,0.3223135769,0.0199983213,5.1370687485,4.6892814636,4.6963796616,4.8985562325,5.1617088318,4.8529253006,4.7037868500,4.8623666763,4.4661841393,4.9985513687,4.6292738914,5.5120878220,4.9611988068,5.2123847008,5.2191872597,4.8672232628,4.9138374329,4.9504866600,4.9879946709,3.2570147514,3.1982426643,3.1856040955,3.2211475372,3.2674741745,3.2623629570,3.2770855427,3.3112723827,3.1964130402,3.3713431358,3.1490097046,3.2950997353,3.3546264172,3.3358542919,3.1672651768,3.4080471992,3.2301151752,3.2025158405,3.3376696110,13.2363281250,12.2753429413,12.8797006607,12.9846000671,13.4477872849,13.1928873062,12.6250438690,13.2116155624,12.6077451706,13.3524580002,13.1026487350,13.9176483154,13.8433542252,14.0787954330,13.8259401321,13.5942087173,12.8518199921,12.9881334305,12.8501691818,0.2231578976,0.1852631569,0.1578947306,0.2084210515,0.2084210515,0.2042105198,0.1621052623,0.2947368324,0.1852631569,0.3115789592,0.1831578910,0.4947368503,0.2652631700,0.2947368324,0.1789473593,0.2105263174,0.1936842203,0.3115789592,0.1599999964,2.0000000000
470,0.2711537778,0.0187104549,4.7403221130,4.9754867554,4.3632903099,4.7868771553,4.7650642395,4.4617710114,4.3362746239,4.0403213501,4.1761755943,4.1766862869,4.4920835495,4.5936393738,4.5063462257,5.4387288094,4.8979401588,4.2749257088,4.5312986374,3.8209486008,3.7501718998,3.4609096050,3.5627539158,3.4729495049,3.5350174904,3.4855880737,3.4141774178,3.4611475468,3.4301974773,3.3967618942,3.5607566833,3.5655331612,3.4206857681,3.5476562977,3.4133403301,3.5052838326,3.4827539921,3.3959250450,3.3607566357,3.3816642761,15.0673770905,15.7959594727,14.4351444244,14.4620599747,14.4292964935,13.5201959610,13.6140298843,13.8602352142,13.1063652039,13.9550971985,14.8809251785,14.6988439560,14.5772867203,15.1894178391,13.9635210037,13.9714002609,14.4155054092,13.3496179581,13.5996036530,0.3536842167,0.2168421000,0.1221052632,0.1284210533,0.1452631503,0.1768421084,0.1199999973,0.1578947306,0.1621052623,0.1242105290,0.1473684162,0.2378947437,0.1473684162,0.1347368360,0.1242105216,0.1978947371,0.1347368360,0.2126315832,0.1810526252,0.0000000000
1425,0.3057773113,0.0131944446,3.8160181046,3.9597666264,3.6248171329,3.9739253521,3.4781043530,3.8122842312,3.8900315762,3.5140094757,3.5314831734,3.5250768661,3.6747641563,3.7265746593,3.6655604839,3.9351701736,3.7435011864,3.3709678650,3.7171978951,3.4685664177,3.4829840660,3.2060499191,3.1560072899,3.0461046696,3.2256588936,3.0707139969,3.0730042458,3.2269575596,3.0681729317,3.0847513676,3.0999906063,3.1637322903,3.1162452698,3.0847513676,3.0552105904,3.0285785198,3.1444983482,3.1297242641,3.1247513294,3.0492625237,11.1444129944,11.7610120773,10.9277381897,11.4228115082,10.7979898453,11.5223312378,11.6027288437,10.9096908569,11.2135362625,11.4613742828,11.4337253571,11.6358070374,11.6369733810,11.4237079620,11.2150306702,10.9838247299,11.2761487961,10.9254360199,11.1365375519,0.2231578976,0.2842105329,0.2800000012,0.3031578958,0.3178947270,0.2757894695,0.3473684192,0.2484210581,0.2926315665,0.4421052635,0.2842105329,0.3789473772,0.2442105263,0.2610526383,0.3368421197,0.2926315665,0.2631579041,0.2589473724,0.3578947484,1.0000000000
926,0.3264794052,0.0199936219,2.7390935421,1.8197146654,2.2699768543,1.9468004704,2.6665835381,2.1479923725,1.7563678026,1.9484024048,2.3644716740,1.9430308342,2.5969920158,1.7047294378,2.4886665344,2.1786093712,2.1289746761,1.7902692556,2.2868225574,1.8023036718,1.5605413914,3.3753378391,2.9884929657,3.4608273506,3.1410305500,3.2865664959,3.2696535587,3.4321124554,3.2750849724,3.4435908794,3.4122655392,3.5109522343,3.5876834393,3.5509521961,3.3439817429,3.3798489571,3.4309520721,3.3130910397,3.1961283684,3.2412731647,12.5206127167,10.3727245331,12.3502502441,9.6571016312,11.4895858765,10.9124536514,13.0856142044,11.8657321930,12.6297082901,12.9593315125,13.0801172256,13.6729812622,13.8365201950,11.2513523102,12.9842796326,14.1859436035,10.7654047012,11.0445957184,11.1530733109,0.0947368443,0.0884210542,0.0947368369,0.1431578994,0.2715789378,0.0989473686,0.1242105290,0.1684210449,0.1684210449,0.1431578994,0.0947368443,0.0926315784,0.1305263191,0.0821052641,0.1284210533,0.1221052632,0.1242105216,0.1052631587,0.1663157940,1.0000000000
494,0.2815071046,0.0199999996,5.9773182869,4.2583379745,4.4085350037,4.0068206787,4.7264418602,3.8545911312,4.5341210365,3.6564960480,4.4763050079,4.3419446945,6.7055931091,3.9576077461,6.7016348839,3.1436545849,3.7903802395,4.5341463089,5.7278041840,6.2052268982,4.8960938454,3.3970823288,3.6264958382,3.5036616325,3.4946939945,3.5219478607,3.4711270332,3.3666491508,3.5358543396,3.3420925140,3.3934659958,3.5207567215,3.5685639381,3.5182976723,3.5741772652,3.4457724094,3.4029181004,3.5590147972,3.4676012993,3.3486778736,14.5403776169,14.3304300308,14.1709318161,13.1309452057,14.1870307922,13.7476568222,14.0711650848,13.1412887573,13.3778572083,13.7576951981,14.3725967407,14.4603900909,14.1443586349,14.3287668228,14.0520343781,14.3474845886,15.0553350449,13.8458490372,13.8085269928,0.1515789479,0.1726315767,0.1936842054,0.2315789461,0.1431578994,0.1431578994,0.1221052632,0.1347368360,0.1494736820,0.1747368425,0.2526315749,0.1726315767,0.2505263090,0.1599999964,0.1431578994,0.1768421084,0.1494736820,0.1557894647,0.1515789479,0.0000000000
1089,0.3121169209,0.0140740741,4.0869369507,3.9009370804,3.2613878250,3.8879156113,4.0077409744,2.8388135433,3.4264128208,3.2035074234,3.9098308086,3.6510865688,4.2294707298,3.3632972240,4.3245811462,3.4546306133,4.0110015869,3.3051056862,3.2593197823,2.6912765503,3.3125703335,3.4538571835,3.4790828228,3.3494715691,3.3904354572,3.5011477470,3.3167619705,3.4998490810,3.4304904938,3.4664957523,3.4125585556,3.2170147896,3.3779931068,3.4309520721,3.4692749977,3.4656589031,3.4133954048,3.4754633904,3.3647513390,3.3957836628,12.5296707153,12.7736282349,12.5203599930,12.7546987534,12.1875362396,12.7564954758,12.6359729767,12.3025579453,13.1035146713,12.1839284897,12.3804426193,11.9646968842,12.1436824799,12.4751234055,12.3849802017,12.1817102432,12.8801441193,12.5316295624,12.3033857346,0.1705263108,0.1894736886,0.1578947306,0.1473684162,0.0947368369,0.1831578910,0.1431578994,0.1115789488,0.1726315767,0.1368421018,0.1242105216,0.1705263108,0.1621052623,0.1305263191,0.2989473641,0.0989473686,0.1642105281,0.1073684171,0.1452631503,1.0000000000
628,0.3327744901,0.0211111102,3.9693500996,3.7727963924,3.6054794788,3.9427263737,4.2475085258,3.8012187481,3.8168544769,3.8042514324,3.4877598286,3.7458224297,4.0500850677,4.1817359924,4.0549783707,4.2686038017,3.8216989040,3.8351023197,3.9471051693,3.8698225021,3.8001194000,3.5999197960,3.5227539539,3.5627539158,3.5255880356,3.5856587887,3.5403656960,3.4847512245,3.4757835865,3.3778517246,3.4950175285,3.4269576073,3.4052131176,3.4402399063,3.4281179905,3.5638144016,3.4012732506,3.5995962620,3.4794580936,3.4852130413,14.3752574921,14.2625513077,14.5144624710,14.8777952194,14.7948398590,14.8960895538,14.0517902374,14.8749828339,14.1794023514,14.4162378311,13.8013696671,14.0332221985,13.7710599899,14.4239330292,14.7563314438,14.2501077652,15.2126560211,14.5222787857,14.4135694504,0.1978947371,0.2147368342,0.2652631700,0.3536842167,0.2273684144,0.2126315832,0.2084210515,0.1768421084,0.1347368360,0.1915789396,0.2084210515,0.2673684359,0.2231578976,0.2147368342,0.2021052539,0.2821052670,0.2926315665,0.2126315832,0.2800000012,0.0000000000
1488,0.3629924655,0.0211111102,6.0825448036,5.5117077827,4.6571192741,5.2341918945,5.3885865211,4.9769215584,5.8726477623,5.2088971138,5.5102267265,6.0501723289,5.4455490112,5.9713091850,5.9897742271,5.0910763741,5.9941077232,5.6006779671,3.4302637577,4.9668149948,5.6249475479,3.3550882339,3.5051422119,3.3628954887,3.3061206341,3.3770148754,3.2676560879,3.3950881958,3.3461754322,3.4083673954,3.4500443935,3.4281179905,3.4790828228,3.4823787212,3.4448060989,3.3383133411,3.3861205578,3.4399197102,3.3496534824,3.3590795994,14.6859827042,14.6816072464,14.0950708389,13.8890542984,14.4547920227,13.8842906952,14.8413877487,13.8675127029,14.4050569534,14.6097993851,14.3760986328,15.4762210846,14.9397411346,14.4229373932,14.7012195587,14.4698896408,13.9628572464,13.8471212387,14.1101703644,0.1705263108,0.1894736886,0.1894736886,0.1810526252,0.1578947306,0.1789473593,0.1663157940,0.1536842138,0.1431578994,0.4084210694,0.1473684162,0.4378947318,0.2947368324,0.2147368342,0.1747368425,0.2357894778,0.1494736820,0.1705263108,0.1557894647,1.0000000000
911,0.2824136019,0.0199999996,1.9288339615,7.0233278275,2.1200902462,2.8650569916,2.5909318924,2.5038139820,2.1568140984,2.2790956497,2.9565968513,2.6846029758,1.9868547916,2.6150920391,2.2121059895,2.2362184525,2.6782078743,2.5837759972,2.3445951939,5.1559815407,2.5091381073,3.5823903084,3.7905449867,3.8198490143,3.8483674526,3.7529494762,3.6835360527,3.8684382439,3.6958544254,3.8631448746,3.8080472946,3.7652952671,3.8284382820,3.7668867111,3.5622920990,3.7451422215,3.6729495525,3.7431449890,3.6790795326,3.8234651089,17.0051555634,19.2043609619,18.8349514008,19.0748939514,18.4496135712,18.5849990845,18.1845970154,18.9481830597,18.6698684692,19.2109260559,17.1668224335,18.3484363556,17.3418502808,17.5043411255,18.2048645020,18.3432388306,18.1902313232,17.4491062164,19.5141544342,0.3305263221,0.2863157988,0.2526315749,0.4252631664,0.2105263174,0.2778947353,0.2399999946,0.3094736934,0.3326315880,0.3221052587,0.3242105246,0.3515789509,0.1852631569,0.4799999893,0.2757894695,0.3178947270,0.2168421000,0.3284210563,0.3852631450,1.0000000000
302,0.2781535983,0.0199999996,5.5596408844,7.0107216835,6.4229812622,5.5359296799,5.0772604942,5.8246932030,4.4576230049,5.9728994370,4.4272427559,3.6013960838,6.7779631615,7.2680950165,4.5046005249,6.3168678284,3.4723308086,4.6193284988,5.1842226982,4.5391516685,4.0622625351,3.7836616039,3.6420795918,3.7668457031,3.7023081779,3.7334687710,3.6831750870,3.6271708012,3.6686232090,3.7761745453,3.6443967819,3.7651345730,3.7617714405,3.7492749691,3.6726992130,3.5904903412,3.5944299698,3.7168788910,3.7135157585,3.6115469933,18.1690444946,20.8649425507,18.8443737030,17.4565200806,18.5699367523,17.3465347290,18.1366405487,16.7095317841,17.1916275024,17.5243625641,19.1153450012,18.8793582916,17.0034160614,17.2796802521,15.6723966599,17.8780040741,18.4535140991,18.4217224121,16.6799659729,0.2842105329,0.1915789396,0.2652631700,0.1536842138,0.2315789461,0.2800000012,0.2547368407,0.3789473772,0.2884210646,0.2505263090,0.3768421113,0.4000000060,0.2378947437,0.1663157940,0.2210526317,0.1831578910,0.2736842036,0.2673684061,0.2252631485,0.0000000000
1295,0.4270418286,0.0191502701,3.7879290581,3.6866230965,3.6386339664,3.5566699505,3.5926258564,3.2876448631,3.4012999535,3.0980937481,3.0666103363,3.2647614479,3.0017673969,3.7643709183,3.4045422077,3.2921974659,3.4397709370,2.8644235134,3.8784811497,3.4426622391,3.1174123287,3.2807567120,3.3121674061,3.3545715809,3.2771677971,3.2510228157,3.2603657246,3.2739279270,3.2324876785,3.3011476994,3.1719145775,3.2855880260,3.2840526104,3.2337863445,3.2170147896,3.2897243500,3.1869575977,3.3411476612,3.3496534824,3.2531023026,12.9666833878,12.4722890854,12.8847360611,12.4774799347,12.1142196655,11.6463365555,11.3732967377,10.8120737076,11.9753341675,11.6908483505,12.2120895386,12.7152767181,12.4834938049,11.7524757385,11.7692165375,11.0599679947,12.5803098679,11.7617769241,11.0450201035,0.1978947371,0.2252631634,0.1642105281,0.2526315749,0.2315789461,0.1873684227,0.1452631503,0.1536842138,0.1347368360,0.1199999973,0.1557894796,0.2000000030,0.2105263174,0.1663157940,0.1557894796,0.1221052632,0.2821052670,0.1684210449,0.2084210515,1.0000000000
2172,0.1573386937,0.0135111110,2.6929576397,8.6822195053,6.5550074577,6.0172014236,2.6123812199,1.9900202751,2.5489289761,3.0984301567,6.6990833282,4.3786807060,2.5007455349,7.7368831635,3.4848031998,5.9421072006,6.8970298767,7.5655708313,2.9987723827,2.6131720543,9.1825132370,3.4049749374,3.4436783791,3.4375989437,3.7663700581,3.3557837009,3.3549468517,3.2427539825,3.4480471611,3.6359250546,3.3615746498,3.6150174141,3.9137864113,3.4362454414,3.7031450272,3.6677691936,3.6377553940,3.6775989532,3.6460499763,3.9570674896,12.8869094849,18.5749435425,16.9071655273,17.7638149261,12.7403144836,11.2492523193,11.8301372528,13.1769075394,15.8043136597,13.2014646530,15.5720129013,19.0738620758,14.3031883240,15.9827785492,17.6356563568,17.7929706573,16.5114536285,18.6539745331,21.6272544861,0.1978947371,0.4842105210,0.4947368503,0.4968421161,0.3094736934,0.4000000060,0.2926315665,0.3157894909,0.4463157952,0.1557894647,0.4442105293,0.4610526264,0.4884210527,0.4231579006,0.4442105293,0.5199999809,0.3557894826,0.4252631664,0.0905263126,2.0000000000
